"game","weapon_tag","firing_effect","component_type","component_name","component_tag","marker","camera_mode","bitmap_tags"
"Halo 4","objects\weapons\rifle\storm_rail_gun\storm_rail_gun","objects\weapons\rifle\storm_rail_gun\fx\firing","particle","firing_soft_flare","objects\weapons\rifle\storm_rail_gun\fx\particles\firing_soft_flare","primary_trigger","only in third person","fx\bitmaps\2d\flare\starburst_05;fx\bitmaps\gradient\grad_bishop_glow;fx\reach\bitmaps\flash\flash_large"
"Halo 4","objects\weapons\rifle\storm_rail_gun\storm_rail_gun","objects\weapons\rifle\storm_rail_gun\fx\firing","particle","muzzle_flash_long","objects\weapons\rifle\storm_rail_gun\fx\particles\muzzle_flash_long","primary_trigger","only in third person","fx\bitmaps\gradient\grad_bishop_glow;fx\reach\bitmaps\weapon_fire\gradients\muzzle_flare_needler_long;fx\reach\bitmaps\weapon_fire\muzzle_flash_long_gaseous"
"Halo 4","objects\weapons\rifle\storm_rail_gun\storm_rail_gun","objects\weapons\rifle\storm_rail_gun\fx\firing","particle","muzzle_flash_long_soft","objects\weapons\rifle\storm_rail_gun\fx\particles\muzzle_flash_long_soft","horizontal_flare","only in third person","fx\bitmaps\gradient\grad_bishop_glow;fx\reach\bitmaps\weapon_fire\gradients\muzzle_flare_needler_long;fx\reach\bitmaps\weapon_fire\muzzle_flash_long_soft"
"Halo 4","objects\weapons\rifle\storm_rail_gun\storm_rail_gun","objects\weapons\rifle\storm_rail_gun\fx\firing","particle","muzzle_flash_long_soft","objects\weapons\rifle\storm_rail_gun\fx\particles\muzzle_flash_long_soft","primary_trigger","only in third person","fx\bitmaps\gradient\grad_bishop_glow;fx\reach\bitmaps\weapon_fire\gradients\muzzle_flare_needler_long;fx\reach\bitmaps\weapon_fire\muzzle_flash_long_soft"
"Halo 4","objects\weapons\rifle\storm_rail_gun\storm_rail_gun","objects\weapons\rifle\storm_rail_gun\fx\firing","particle","muzzle_smoke","fx\reach\particles\atmospheric\soft_smoke\muzzle_smoke","primary_trigger","only in first person","fx\reach\bitmaps\atmospheric\soft_smoke_small;fx\reach\bitmaps\atmospheric\thin_smoke_small;fx\reach\particles\_gradients\grayscale_light;shaders\default_bitmaps\bitmaps\color_white"
"Halo 4","objects\weapons\rifle\storm_rail_gun\storm_rail_gun","objects\weapons\rifle\storm_rail_gun\fx\firing","particle","muzzle_smoke","fx\reach\particles\atmospheric\soft_smoke\muzzle_smoke","primary_trigger","only in third person","fx\reach\bitmaps\atmospheric\soft_smoke_small;fx\reach\bitmaps\atmospheric\thin_smoke_small;fx\reach\particles\_gradients\grayscale_light;shaders\default_bitmaps\bitmaps\color_white"
"Halo 4","objects\weapons\rifle\storm_shotgun\storm_shotgun","objects\weapons\rifle\storm_shotgun\fx\firing","particle","glow_soft","fx\reach\particles\flare\glow_soft","primary_trigger","only in first person","fx\reach\bitmaps\flash\glow_soft"
"Halo 4","objects\weapons\rifle\storm_shotgun\storm_shotgun","objects\weapons\rifle\storm_shotgun\fx\firing","particle","glow_soft","fx\reach\particles\flare\glow_soft","primary_trigger","only in third person","fx\reach\bitmaps\flash\glow_soft"
"Halo 4","objects\weapons\rifle\storm_shotgun\storm_shotgun","objects\weapons\rifle\storm_shotgun\fx\firing","particle","muzzle_flash_long_gaseous","objects\weapons\rifle\storm_shotgun\fx\particles\muzzle_flash_long_gaseous","primary_trigger","only in third person","fx\reach\bitmaps\weapon_fire\gradients\muzzle_flare_shotgun;fx\reach\bitmaps\weapon_fire\muzzle_flash_long_gaseous"
"Halo 4","objects\weapons\rifle\storm_shotgun\storm_shotgun","objects\weapons\rifle\storm_shotgun\fx\firing","particle","muzzle_flash_round","objects\weapons\rifle\storm_shotgun\fx\particles\muzzle_flash_round","primary_trigger","only in first person","fx\reach\bitmaps\weapon_fire\gradients\muzzle_flare_assault_rifle;fx\reach\bitmaps\weapon_fire\gradients\muzzle_flare_shotgun;fx\reach\bitmaps\weapon_fire\muzzle_flash_round_fiery;fx\reach\bitmaps\weapon_fire\muzzle_flash_round_gaseous"
"Halo 4","objects\weapons\rifle\storm_shotgun\storm_shotgun","objects\weapons\rifle\storm_shotgun\fx\firing","particle","muzzle_flash_round","objects\weapons\rifle\storm_shotgun\fx\particles\muzzle_flash_round","primary_trigger","only in third person","fx\reach\bitmaps\weapon_fire\gradients\muzzle_flare_assault_rifle;fx\reach\bitmaps\weapon_fire\gradients\muzzle_flare_shotgun;fx\reach\bitmaps\weapon_fire\muzzle_flash_round_fiery;fx\reach\bitmaps\weapon_fire\muzzle_flash_round_gaseous"
"Halo 4","objects\weapons\rifle\storm_shotgun\storm_shotgun","objects\weapons\rifle\storm_shotgun\fx\firing","particle","muzzle_flash_round_fiery","objects\weapons\rifle\storm_shotgun\fx\particles\muzzle_flash_round_fiery","primary_trigger","only in third person","fx\reach\bitmaps\weapon_fire\gradients\muzzle_flare_shotgun;fx\reach\bitmaps\weapon_fire\muzzle_flash_round_fiery"
"Halo 4","objects\weapons\rifle\storm_shotgun\storm_shotgun","objects\weapons\rifle\storm_shotgun\fx\firing","particle","muzzle_smoke","fx\library\weapons\parts\muzzle_smoke","primary_trigger","only in first person","fx\bitmaps\2d\clouds\cloud_07_small;fx\reach\bitmaps\atmospheric\soft_smoke_small;fx\reach\bitmaps\atmospheric\thin_smoke_small;fx\reach\particles\_gradients\grayscale_light"
"Halo 4","objects\weapons\rifle\storm_shotgun\storm_shotgun","objects\weapons\rifle\storm_shotgun\fx\firing","particle","muzzle_smoke","fx\library\weapons\parts\muzzle_smoke","primary_trigger","only in third person","fx\bitmaps\2d\clouds\cloud_07_small;fx\reach\bitmaps\atmospheric\soft_smoke_small;fx\reach\bitmaps\atmospheric\thin_smoke_small;fx\reach\particles\_gradients\grayscale_light"
"Halo 4","objects\weapons\rifle\storm_shotgun\storm_shotgun","objects\weapons\rifle\storm_shotgun\fx\firing","particle","spark_ember","objects\weapons\rifle\storm_shotgun\fx\firing\parts\spark_ember","primary_trigger","only in third person","fx\reach\bitmaps\sparks\spark_burst_small;fx\reach\bitmaps\sparks\spark_ember"
"Halo 4","objects\weapons\rifle\storm_sniper_rifle\storm_sniper_rifle","objects\weapons\rifle\storm_sniper_rifle\fx\sr_firing","particle","muzzle_smoke","fx\library\weapons\parts\muzzle_smoke","primary_trigger","only in third person","fx\bitmaps\2d\clouds\cloud_07_small;fx\reach\bitmaps\atmospheric\soft_smoke_small;fx\reach\bitmaps\atmospheric\thin_smoke_small;fx\reach\particles\_gradients\grayscale_light"
"Halo 4","objects\weapons\rifle\storm_sniper_rifle\storm_sniper_rifle","objects\weapons\rifle\storm_sniper_rifle\fx\sr_firing","particle","sr_glow_soft","objects\weapons\rifle\storm_sniper_rifle\fx\sr_glow_soft","primary_trigger","only in first person","fx\reach\bitmaps\flash\glow_soft"
"Halo 4","objects\weapons\rifle\storm_sniper_rifle\storm_sniper_rifle","objects\weapons\rifle\storm_sniper_rifle\fx\sr_firing","particle","sr_glow_soft","objects\weapons\rifle\storm_sniper_rifle\fx\sr_glow_soft","primary_trigger","only in third person","fx\reach\bitmaps\flash\glow_soft"
"Halo 4","objects\weapons\rifle\storm_sniper_rifle\storm_sniper_rifle","objects\weapons\rifle\storm_sniper_rifle\fx\sr_firing","particle","sr_muzzle_flash_long_brake","objects\weapons\rifle\storm_sniper_rifle\fx\sr_muzzle_flash_long_brake","muzzle_brake","only in first person","fx\reach\bitmaps\weapon_fire\gradients\muzzle_flare_assault_rifle_long;fx\reach\bitmaps\weapon_fire\gradients\muzzle_flare_battle_rifle;fx\reach\bitmaps\weapon_fire\muzzle_flash_long_gaseous"
"Halo 4","objects\weapons\rifle\storm_sniper_rifle\storm_sniper_rifle","objects\weapons\rifle\storm_sniper_rifle\fx\sr_firing","particle","sr_muzzle_flash_long_soft","objects\weapons\rifle\storm_sniper_rifle\fx\sr_muzzle_flash_long_soft","muzzle_brake","only in first person","fx\reach\bitmaps\weapon_fire\gradients\muzzle_flare_assault_rifle_long;fx\reach\bitmaps\weapon_fire\gradients\muzzle_flare_sniper;fx\reach\bitmaps\weapon_fire\muzzle_flash_long_soft"
"Halo 4","objects\weapons\rifle\storm_sniper_rifle\storm_sniper_rifle","objects\weapons\rifle\storm_sniper_rifle\fx\sr_firing","particle","sr_muzzle_flash_long_soft","objects\weapons\rifle\storm_sniper_rifle\fx\sr_muzzle_flash_long_soft","muzzle_brake","only in third person","fx\reach\bitmaps\weapon_fire\gradients\muzzle_flare_assault_rifle_long;fx\reach\bitmaps\weapon_fire\gradients\muzzle_flare_sniper;fx\reach\bitmaps\weapon_fire\muzzle_flash_long_soft"
"Halo 4","objects\weapons\rifle\storm_sniper_rifle\storm_sniper_rifle","objects\weapons\rifle\storm_sniper_rifle\fx\sr_firing","particle","sr_muzzle_flash_long_soft","objects\weapons\rifle\storm_sniper_rifle\fx\sr_muzzle_flash_long_soft","primary_trigger","only in third person","fx\reach\bitmaps\weapon_fire\gradients\muzzle_flare_assault_rifle_long;fx\reach\bitmaps\weapon_fire\gradients\muzzle_flare_sniper;fx\reach\bitmaps\weapon_fire\muzzle_flash_long_soft"
"Halo 4","objects\weapons\rifle\storm_sniper_rifle\storm_sniper_rifle","objects\weapons\rifle\storm_sniper_rifle\fx\sr_firing","particle","sr_muzzle_flash_round_fiery","objects\weapons\rifle\storm_sniper_rifle\fx\sr_muzzle_flash_round_fiery","primary_trigger","only in first person","fx\reach\bitmaps\weapon_fire\gradients\muzzle_flare_assault_rifle_long;fx\reach\bitmaps\weapon_fire\gradients\muzzle_flare_sniper;fx\reach\bitmaps\weapon_fire\muzzle_flash_round_fiery"
"Halo 4","objects\weapons\rifle\storm_sniper_rifle\storm_sniper_rifle","objects\weapons\rifle\storm_sniper_rifle\fx\sr_firing","particle","sr_muzzle_flash_round_fiery","objects\weapons\rifle\storm_sniper_rifle\fx\sr_muzzle_flash_round_fiery","primary_trigger","only in third person","fx\reach\bitmaps\weapon_fire\gradients\muzzle_flare_assault_rifle_long;fx\reach\bitmaps\weapon_fire\gradients\muzzle_flare_sniper;fx\reach\bitmaps\weapon_fire\muzzle_flash_round_fiery"
"Halo 4","objects\weapons\rifle\storm_sniper_rifle\storm_sniper_rifle","objects\weapons\rifle\storm_sniper_rifle\fx\sr_firing","particle","sr_muzzle_smoke","objects\weapons\rifle\storm_sniper_rifle\fx\sr_muzzle_smoke","primary_trigger","only in first person","fx\bitmaps\2d\clouds\cloud_07_small;fx\reach\bitmaps\atmospheric\soft_smoke_small;fx\reach\particles\_gradients\grayscale_light;objects\weapons\rifle\storm_sniper_rifle\fx\sr_soft_smoke_small"
"Halo 4","objects\weapons\rifle\storm_sniper_rifle\storm_sniper_rifle","objects\weapons\rifle\storm_sniper_rifle\fx\sr_firing","particle","sr_muzzle_smoke","objects\weapons\rifle\storm_sniper_rifle\fx\sr_muzzle_smoke","primary_trigger","only in third person","fx\bitmaps\2d\clouds\cloud_07_small;fx\reach\bitmaps\atmospheric\soft_smoke_small;fx\reach\particles\_gradients\grayscale_light;objects\weapons\rifle\storm_sniper_rifle\fx\sr_soft_smoke_small"
"Halo 4","objects\weapons\rifle\storm_spread_gun\storm_spread_gun","objects\weapons\rifle\storm_spread_gun\fx\firing\sg_firing","gldf","muzzle_flash","objects\weapons\rifle\storm_spread_gun\fx\firing\parts\muzzle_flash","primary_trigger","only in first person",""
"Halo 4","objects\weapons\rifle\storm_spread_gun\storm_spread_gun","objects\weapons\rifle\storm_spread_gun\fx\firing\sg_firing","gldf","muzzle_flash_3p","objects\weapons\rifle\storm_spread_gun\fx\firing\parts\muzzle_flash_3p","primary_trigger","only in third person",""
"Halo 4","objects\weapons\rifle\storm_spread_gun\storm_spread_gun","objects\weapons\rifle\storm_spread_gun\fx\firing\sg_firing","ltvl","firing_forward_flash_1p","objects\weapons\rifle\storm_spread_gun\fx\firing\parts\firing_forward_flash_1p","secondary_trigger","only in first person",""
"Halo 4","objects\weapons\rifle\storm_spread_gun\storm_spread_gun","objects\weapons\rifle\storm_spread_gun\fx\firing\sg_firing","ltvl","firing_forward_flash_3p","objects\weapons\rifle\storm_spread_gun\fx\firing\parts\firing_forward_flash_3p","secondary_trigger","only in third person",""
"Halo 4","objects\weapons\rifle\storm_spread_gun\storm_spread_gun","objects\weapons\rifle\storm_spread_gun\fx\firing\sg_firing","particle","front_rail_1p","objects\weapons\rifle\storm_spread_gun\fx\firing\parts\front_rail_1p","front_rail","only in first person","fx\bitmaps\2d\weapon_fire\fr_spread_gun_front_rail;fx\bitmaps\gradient\grad_forerunner_muzzle_spread"
"Halo 4","objects\weapons\rifle\storm_spread_gun\storm_spread_gun","objects\weapons\rifle\storm_spread_gun\fx\firing\sg_firing","particle","front_rail_1p","objects\weapons\rifle\storm_spread_gun\fx\firing\parts\front_rail_1p","front_rail","only in third person","fx\bitmaps\2d\weapon_fire\fr_spread_gun_front_rail;fx\bitmaps\gradient\grad_forerunner_muzzle_spread"
"Halo 4","objects\weapons\rifle\storm_spread_gun\storm_spread_gun","objects\weapons\rifle\storm_spread_gun\fx\firing\sg_firing","particle","mid_rail_1p","objects\weapons\rifle\storm_spread_gun\fx\firing\parts\mid_rail_1p","mid_rail","only in first person","fx\bitmaps\2d\weapon_fire\fr_spread_gun_mid_rail;fx\bitmaps\gradient\grad_forerunner_muzzle_spread"
"Halo 4","objects\weapons\rifle\storm_spread_gun\storm_spread_gun","objects\weapons\rifle\storm_spread_gun\fx\firing\sg_firing","particle","mid_rail_1p","objects\weapons\rifle\storm_spread_gun\fx\firing\parts\mid_rail_1p","mid_rail","only in third person","fx\bitmaps\2d\weapon_fire\fr_spread_gun_mid_rail;fx\bitmaps\gradient\grad_forerunner_muzzle_spread"
"Halo 4","objects\weapons\rifle\storm_spread_gun\storm_spread_gun","objects\weapons\rifle\storm_spread_gun\fx\firing\sg_firing","particle","muzzle_bits_1p","objects\weapons\rifle\storm_spread_gun\fx\firing\parts\muzzle_bits_1p","primary_trigger","only in first person","fx\bitmaps\3d\weapons\fr_weapon_tech_bits;fx\bitmaps\gradient\grad_forerunner_muzzle_spread"
"Halo 4","objects\weapons\rifle\storm_spread_gun\storm_spread_gun","objects\weapons\rifle\storm_spread_gun\fx\firing\sg_firing","particle","muzzle_bits_1p","objects\weapons\rifle\storm_spread_gun\fx\firing\parts\muzzle_bits_1p","primary_trigger","only in first person","fx\bitmaps\3d\weapons\fr_weapon_tech_bits;fx\bitmaps\gradient\grad_forerunner_muzzle_spread"
"Halo 4","objects\weapons\rifle\storm_spread_gun\storm_spread_gun","objects\weapons\rifle\storm_spread_gun\fx\firing\sg_firing","particle","muzzle_bits_1p","objects\weapons\rifle\storm_spread_gun\fx\firing\parts\muzzle_bits_1p","primary_trigger","only in third person","fx\bitmaps\3d\weapons\fr_weapon_tech_bits;fx\bitmaps\gradient\grad_forerunner_muzzle_spread"
"Halo 4","objects\weapons\rifle\storm_spread_gun\storm_spread_gun","objects\weapons\rifle\storm_spread_gun\fx\firing\sg_firing","particle","muzzle_bits_1p","objects\weapons\rifle\storm_spread_gun\fx\firing\parts\muzzle_bits_1p","primary_trigger","only in third person","fx\bitmaps\3d\weapons\fr_weapon_tech_bits;fx\bitmaps\gradient\grad_forerunner_muzzle_spread"
"Halo 4","objects\weapons\rifle\storm_spread_gun\storm_spread_gun","objects\weapons\rifle\storm_spread_gun\fx\firing\sg_firing","particle","muzzle_bits_1p","objects\weapons\rifle\storm_spread_gun\fx\firing\parts\muzzle_bits_1p","vent","both first and third","fx\bitmaps\3d\weapons\fr_weapon_tech_bits;fx\bitmaps\gradient\grad_forerunner_muzzle_spread"
"Halo 4","objects\weapons\rifle\storm_spread_gun\storm_spread_gun","objects\weapons\rifle\storm_spread_gun\fx\firing\sg_firing","particle","muzzle_bits_1p","objects\weapons\rifle\storm_spread_gun\fx\firing\parts\muzzle_bits_1p","vent","only in first person","fx\bitmaps\3d\weapons\fr_weapon_tech_bits;fx\bitmaps\gradient\grad_forerunner_muzzle_spread"
"Halo 4","objects\weapons\rifle\storm_spread_gun\storm_spread_gun","objects\weapons\rifle\storm_spread_gun\fx\firing\sg_firing","particle","muzzle_flash_large","objects\weapons\rifle\storm_spread_gun\fx\firing\parts\muzzle_flash_large","primary_trigger","only in first person","fx\bitmaps\2d\weapon_fire\fr_muzzle_flash;fx\bitmaps\gradient\grad_forerunner_muzzle_spread"
"Halo 4","objects\weapons\rifle\storm_spread_gun\storm_spread_gun","objects\weapons\rifle\storm_spread_gun\fx\firing\sg_firing","particle","muzzle_flash_large","objects\weapons\rifle\storm_spread_gun\fx\firing\parts\muzzle_flash_large","primary_trigger","only in first person","fx\bitmaps\2d\weapon_fire\fr_muzzle_flash;fx\bitmaps\gradient\grad_forerunner_muzzle_spread"
"Halo 4","objects\weapons\rifle\storm_spread_gun\storm_spread_gun","objects\weapons\rifle\storm_spread_gun\fx\firing\sg_firing","particle","muzzle_flash_large","objects\weapons\rifle\storm_spread_gun\fx\firing\parts\muzzle_flash_large","secondary_trigger","only in third person","fx\bitmaps\2d\weapon_fire\fr_muzzle_flash;fx\bitmaps\gradient\grad_forerunner_muzzle_spread"
"Halo 4","objects\weapons\rifle\storm_spread_gun\storm_spread_gun","objects\weapons\rifle\storm_spread_gun\fx\firing\sg_firing","particle","muzzle_forward_3p","objects\weapons\rifle\storm_spread_gun\fx\firing\parts\muzzle_forward_3p","primary_trigger","only in third person","fx\bitmaps\2d\weapon_fire\fr_muzzle_flash_out;fx\bitmaps\gradient\grad_forerunner_muzzle_spread"
"Halo 4","objects\weapons\rifle\storm_spread_gun\storm_spread_gun","objects\weapons\rifle\storm_spread_gun\fx\firing\sg_firing","particle","muzzle_glow_1p","objects\weapons\rifle\storm_spread_gun\fx\firing\parts\muzzle_glow_1p","secondary_trigger","only in first person","fx\bitmaps\2d\glows\glow_soft;fx\bitmaps\gradient\grad_forerunner_muzzle_spread"
"Halo 4","objects\weapons\rifle\storm_spread_gun\storm_spread_gun","objects\weapons\rifle\storm_spread_gun\fx\firing\sg_firing","particle","muzzle_glow_3p","objects\weapons\rifle\storm_spread_gun\fx\firing\parts\muzzle_glow_3p","secondary_trigger","only in third person","fx\bitmaps\2d\glows\glow_soft;fx\bitmaps\gradient\grad_forerunner_muzzle_spread"
"Halo 4","objects\weapons\rifle\storm_spread_gun\storm_spread_gun","objects\weapons\rifle\storm_spread_gun\fx\firing\sg_firing","particle","muzzle_rings_1p","objects\weapons\rifle\storm_spread_gun\fx\firing\parts\muzzle_rings_1p","secondary_trigger","only in first person","fx\bitmaps\2d\weapon_fire\fr_muzzle_flash_ring1;fx\bitmaps\gradient\grad_forerunner_muzzle_spread"
"Halo 4","objects\weapons\rifle\storm_spread_gun\storm_spread_gun","objects\weapons\rifle\storm_spread_gun\fx\firing\sg_firing","particle","muzzle_rings_1p","objects\weapons\rifle\storm_spread_gun\fx\firing\parts\muzzle_rings_1p","secondary_trigger","only in third person","fx\bitmaps\2d\weapon_fire\fr_muzzle_flash_ring1;fx\bitmaps\gradient\grad_forerunner_muzzle_spread"
"Halo 4","objects\weapons\rifle\storm_spread_gun\storm_spread_gun","objects\weapons\rifle\storm_spread_gun\fx\firing\sg_firing","particle","muzzle_rings_1p","objects\weapons\rifle\storm_spread_gun\fx\firing\parts\muzzle_rings_1p","vent","only in first person","fx\bitmaps\2d\weapon_fire\fr_muzzle_flash_ring1;fx\bitmaps\gradient\grad_forerunner_muzzle_spread"
"Halo 4","objects\weapons\rifle\storm_spread_gun\storm_spread_gun","objects\weapons\rifle\storm_spread_gun\fx\firing\sg_firing","particle","muzzle_rings_1p","objects\weapons\rifle\storm_spread_gun\fx\firing\parts\muzzle_rings_1p","vent","only in third person","fx\bitmaps\2d\weapon_fire\fr_muzzle_flash_ring1;fx\bitmaps\gradient\grad_forerunner_muzzle_spread"
"Halo 4","objects\weapons\rifle\storm_spread_gun\storm_spread_gun","objects\weapons\rifle\storm_spread_gun\fx\firing\sg_firing","particle","muzzle_rings_small_1p","objects\weapons\rifle\storm_spread_gun\fx\firing\parts\muzzle_rings_small_1p","vent","only in first person","fx\bitmaps\2d\weapon_fire\fr_muzzle_flash_ring2;fx\bitmaps\gradient\grad_forerunner_muzzle_spread"
"Halo 4","objects\weapons\rifle\storm_spread_gun\storm_spread_gun","objects\weapons\rifle\storm_spread_gun\fx\firing\sg_firing","particle","muzzle_rings_small_1p","objects\weapons\rifle\storm_spread_gun\fx\firing\parts\muzzle_rings_small_1p","vent","only in third person","fx\bitmaps\2d\weapon_fire\fr_muzzle_flash_ring2;fx\bitmaps\gradient\grad_forerunner_muzzle_spread"
"Halo 4","objects\weapons\rifle\storm_spread_gun\storm_spread_gun","objects\weapons\rifle\storm_spread_gun\fx\firing\sg_firing","particle","muzzle_streak_1p","objects\weapons\rifle\storm_spread_gun\fx\firing\parts\muzzle_streak_1p","secondary_trigger","only in first person","fx\bitmaps\2d\flare\streak_05;fx\bitmaps\gradient\grad_forerunner_muzzle_spread"
"Halo 4","objects\weapons\rifle\storm_spread_gun\storm_spread_gun","objects\weapons\rifle\storm_spread_gun\fx\firing\sg_firing","particle","slide_rail_1p","objects\weapons\rifle\storm_spread_gun\fx\firing\parts\slide_rail_1p","front_slide","only in first person","fx\bitmaps\2d\weapon_fire\fr_spread_gun_slide;fx\bitmaps\gradient\grad_forerunner_muzzle_spread"
"Halo 4","objects\weapons\rifle\storm_spread_gun\storm_spread_gun","objects\weapons\rifle\storm_spread_gun\fx\firing\sg_firing","particle","slide_rail_1p","objects\weapons\rifle\storm_spread_gun\fx\firing\parts\slide_rail_1p","front_slide","only in third person","fx\bitmaps\2d\weapon_fire\fr_spread_gun_slide;fx\bitmaps\gradient\grad_forerunner_muzzle_spread"
"Halo 4","objects\weapons\rifle\storm_spread_gun\storm_spread_gun","objects\weapons\rifle\storm_spread_gun\fx\firing\sg_firing","particle","slide_rail_1p","objects\weapons\rifle\storm_spread_gun\fx\firing\parts\slide_rail_1p","top_slide","only in first person","fx\bitmaps\2d\weapon_fire\fr_spread_gun_slide;fx\bitmaps\gradient\grad_forerunner_muzzle_spread"
"Halo 4","objects\weapons\rifle\storm_spread_gun\storm_spread_gun","objects\weapons\rifle\storm_spread_gun\fx\firing\sg_firing","particle","slide_rail_1p","objects\weapons\rifle\storm_spread_gun\fx\firing\parts\slide_rail_1p","top_slide","only in third person","fx\bitmaps\2d\weapon_fire\fr_spread_gun_slide;fx\bitmaps\gradient\grad_forerunner_muzzle_spread"
"Halo 4","objects\weapons\rifle\storm_stasis_rifle\storm_stasis_rifle","objects\weapons\rifle\storm_stasis_rifle\fx\sts_firing","particle","sts_flash_large","objects\weapons\rifle\storm_stasis_rifle\fx\sts_flash_large","primary_trigger","only in first person","fx\reach\bitmaps\flash\flash_large;objects\weapons\rifle\storm_stasis_rifle\fx\sts_flash_large"
"Halo 4","objects\weapons\rifle\storm_stasis_rifle\storm_stasis_rifle","objects\weapons\rifle\storm_stasis_rifle\fx\sts_firing","particle","sts_flash_large","objects\weapons\rifle\storm_stasis_rifle\fx\sts_flash_large","primary_trigger","only in third person","fx\reach\bitmaps\flash\flash_large;objects\weapons\rifle\storm_stasis_rifle\fx\sts_flash_large"
"Halo 4","objects\weapons\rifle\storm_stasis_rifle\storm_stasis_rifle","objects\weapons\rifle\storm_stasis_rifle\fx\sts_firing","particle","sts_glow_soft","objects\weapons\rifle\storm_stasis_rifle\fx\sts_glow_soft","primary_trigger","only in first person","fx\reach\bitmaps\flash\glow_soft;objects\weapons\rifle\storm_stasis_rifle\fx\sts_glow_soft"
"Halo 4","objects\weapons\rifle\storm_stasis_rifle\storm_stasis_rifle","objects\weapons\rifle\storm_stasis_rifle\fx\sts_firing","particle","sts_glow_soft","objects\weapons\rifle\storm_stasis_rifle\fx\sts_glow_soft","primary_trigger","only in third person","fx\reach\bitmaps\flash\glow_soft;objects\weapons\rifle\storm_stasis_rifle\fx\sts_glow_soft"
"Halo 4","objects\weapons\rifle\storm_stasis_rifle\storm_stasis_rifle","objects\weapons\rifle\storm_stasis_rifle\fx\sts_firing","particle","sts_muzzle_flash_long","objects\weapons\rifle\storm_stasis_rifle\fx\sts_muzzle_flash_long","primary_trigger","only in third person","fx\bitmaps\gradient\grad_anim_hot_blue_diff;fx\bitmaps\weapon_fire\gradients\muzzle_flare_carbine_long;fx\reach\bitmaps\weapon_fire\muzzle_flash_long_fiery;objects\weapons\rifle\storm_stasis_rifle\fx\sts_muzzle_flash_long_fiery"
"Halo 4","objects\weapons\rifle\storm_stasis_rifle\storm_stasis_rifle","objects\weapons\rifle\storm_stasis_rifle\fx\sts_firing","particle","sts_muzzle_flash_long","objects\weapons\rifle\storm_stasis_rifle\fx\sts_muzzle_flash_long","primary_trigger","only in third person","fx\bitmaps\gradient\grad_anim_hot_blue_diff;fx\bitmaps\weapon_fire\gradients\muzzle_flare_carbine_long;fx\reach\bitmaps\weapon_fire\muzzle_flash_long_fiery;objects\weapons\rifle\storm_stasis_rifle\fx\sts_muzzle_flash_long_fiery"
"Halo 4","objects\weapons\rifle\storm_stasis_rifle\storm_stasis_rifle","objects\weapons\rifle\storm_stasis_rifle\fx\sts_firing","particle","sts_muzzle_flash_round","objects\weapons\rifle\storm_stasis_rifle\fx\sts_muzzle_flash_round","primary_trigger","only in first person","fx\bitmaps\gradient\grad_spark;fx\reach\bitmaps\weapon_fire\gradients\muzzle_flare_flak_cannon;fx\reach\bitmaps\weapon_fire\muzzle_flash_round_fiery;objects\weapons\rifle\storm_stasis_rifle\fx\sts_muzzle_flash_round_fiery"
"Halo 4","objects\weapons\rifle\storm_stasis_rifle\storm_stasis_rifle","objects\weapons\rifle\storm_stasis_rifle\fx\sts_firing","particle","sts_muzzle_flash_round","objects\weapons\rifle\storm_stasis_rifle\fx\sts_muzzle_flash_round","primary_trigger","only in third person","fx\bitmaps\gradient\grad_spark;fx\reach\bitmaps\weapon_fire\gradients\muzzle_flare_flak_cannon;fx\reach\bitmaps\weapon_fire\muzzle_flash_round_fiery;objects\weapons\rifle\storm_stasis_rifle\fx\sts_muzzle_flash_round_fiery"
"Halo 4","objects\weapons\support_high\storm_forerunner_incineration_launcher\storm_forerunner_incineration_launcher","objects\weapons\support_high\storm_forerunner_incineration_launcher\fx\fr_incin_firing","gldf","muzzle_flash_1p","objects\weapons\support_high\storm_forerunner_incineration_launcher\fx\parts\muzzle_flash_1p","primary_trigger","independent of camera mode",""
"Halo 4","objects\weapons\support_high\storm_forerunner_incineration_launcher\storm_forerunner_incineration_launcher","objects\weapons\support_high\storm_forerunner_incineration_launcher\fx\fr_incin_firing","particle","firing_back_plate_1p","objects\weapons\support_high\storm_forerunner_incineration_launcher\fx\particles\firing_back_plate_1p","back_plate","only in first person","fx\bitmaps\2d\weapon_fire\fr_incineration_launcher\fr_incin_back_plate;fx\bitmaps\gradient\grad_forerunner_muzzle_incinerator"
"Halo 4","objects\weapons\support_high\storm_forerunner_incineration_launcher\storm_forerunner_incineration_launcher","objects\weapons\support_high\storm_forerunner_incineration_launcher\fx\fr_incin_firing","particle","firing_back_plate_1p","objects\weapons\support_high\storm_forerunner_incineration_launcher\fx\particles\firing_back_plate_1p","back_plate","only in third person","fx\bitmaps\2d\weapon_fire\fr_incineration_launcher\fr_incin_back_plate;fx\bitmaps\gradient\grad_forerunner_muzzle_incinerator"
"Halo 4","objects\weapons\support_high\storm_forerunner_incineration_launcher\storm_forerunner_incineration_launcher","objects\weapons\support_high\storm_forerunner_incineration_launcher\fx\fr_incin_firing","particle","firing_barrel_1p","objects\weapons\support_high\storm_forerunner_incineration_launcher\fx\particles\firing_barrel_1p","barrel","only in first person","fx\bitmaps\2d\weapon_fire\fr_incineration_launcher\fr_incin_barrel;fx\bitmaps\gradient\grad_forerunner_muzzle_incinerator"
